genes	phenotypes
GJB7	HP:0002564
GJB7	HP:0001627
GJB7	HP:0002564
GJB7	HP:0007475
GJB7	HP:0001712
GJB7	HP:0001712
GJB7	HP:0008222
GJB7	HP:0008222
GJB7	HP:0008222
GJB7	HP:0008222
GJB7	HP:0008222
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0003251
GJB7	HP:0008682
GJB7	HP:0005550
GJB7	HP:0005526
GJB7	HP:0004845
GJB7	HP:0012324
GJB7	HP:0004808
GJB7	HP:0004808
GJB7	HP:0004836
GJB7	HP:0004836
GJB7	HP:0002725
GJB7	HP:0012539
GJB7	HP:0012192
GJB7	HP:0002249
GJB7	HP:0100001
GJB7	HP:0012743
GJB7	HP:0000823
GJB7	HP:0000823
GJB7	HP:0000826
GJB7	HP:0006510
GJB7	HP:0006510
GJB7	HP:0003193
GJB7	HP:0012254
GJB7	HP:0004755
GJB7	HP:0004756
GJB7	HP:0032262
GJB7	HP:0005162
GJB7	HP:0005162
GLTSCR1L	HP:0006519
GLTSCR1L	HP:0001370
GLTSCR2	HP:0012028
GLTSCR2	HP:0012028
GLTSCR2	HP:0012028
GLTSCR2	HP:0001402
GLTSCR2	HP:0001402
GLTSCR2	HP:0040012
GLTSCR2	HP:0100279
GLTSCR2	HP:0100273
GLTSCR2	HP:0100834
GLTSCR2	HP:0009800
GLTSCR2	HP:0005978
GLTSCR2	HP:0005978
GLTSCR2	HP:0005978
GLTSCR2	HP:0000969
GLTSCR2	HP:0007378
GLTSCR2	HP:0200058
GLTSCR2	HP:0002240
GLTSCR2	HP:0008222
GLTSCR2	HP:0003251
GLTSCR2	HP:0003251
GLTSCR2	HP:0009726
GLTSCR2	HP:0004448
GLTSCR2	HP:0006554
GLTSCR2	HP:0100526
GLTSCR2	HP:0001112
GLTSCR2	HP:0012740
GLTSCR2	HP:0000823
GLTSCR2	HP:0100242
GLTSCR2	HP:0004756
GLTSCR2	HP:0100031
GLTSCR2	HP:0000505
GLTSCR2	HP:0001824
GLTSCR2	HP:0004325
GLYATL3	HP:0005112
GLYATL3	HP:0011675
GLYATL3	HP:0011675
GLYATL3	HP:0001370
GLYATL3	HP:0001402
GLYATL3	HP:0001402
GLYATL3	HP:0001402
GLYATL3	HP:0001402
GLYATL3	HP:0025318
GLYATL3	HP:0002860
GLYATL3	HP:0002860
GLYATL3	HP:0001644
GLYATL3	HP:0001639
GLYATL3	HP:0100279
GLYATL3	HP:0032282
GLYATL3	HP:0100651
GLYATL3	HP:0005978
GLYATL3	HP:0005978
GLYATL3	HP:0001627
GLYATL3	HP:0002564
GLYATL3	HP:0001627
GLYATL3	HP:0002564
GLYATL3	HP:0001712
GLYATL3	HP:0008222
GLYATL3	HP:0008222
GLYATL3	HP:0008222
GLYATL3	HP:0003251
GLYATL3	HP:0003251
GLYATL3	HP:0003251
GLYATL3	HP:0005526
GLYATL3	HP:0004448
GLYATL3	HP:0006554
GLYATL3	HP:0002249
GLYATL3	HP:0012743
GLYATL3	HP:0012743
GLYATL3	HP:0000823
GLYATL3	HP:0000826
GLYATL3	HP:0003193
GLYATL3	HP:0004756
GLYATL3	HP:0005162
GOLGA6L1	HP:0012028
GOLGA6L1	HP:0001370
GOLGA6L1	HP:0001402
GOLGA6L1	HP:0001402
GOLGA6L1	HP:0002860
GOLGA6L1	HP:0009800
GOLGA6L1	HP:0100651
GOLGA6L1	HP:0005978
GOLGA6L1	HP:0033020
GOLGA6L1	HP:0008222
GOLGA6L1	HP:0003251
GOLGA6L1	HP:0003251
GOLGA6L1	HP:0004836
GOLGA6L1	HP:0012539
GOLGA6L1	HP:0000826
GOLGA6L1	HP:0006510
GOLGA6L1	HP:0005162
GOLGA6L10	HP:0001370
GOLGA6L10	HP:0001402
GOLGA6L10	HP:0002860
GOLGA6L10	HP:0040012
GOLGA6L10	HP:0009800
GOLGA6L10	HP:0100651
GOLGA6L10	HP:0005978
GOLGA6L10	HP:0033020
GOLGA6L10	HP:0001627
GOLGA6L10	HP:0002564
GOLGA6L10	HP:0002240
GOLGA6L10	HP:0000789
GOLGA6L10	HP:0008222
GOLGA6L10	HP:0003251
GOLGA6L10	HP:0003251
GOLGA6L10	HP:0004836
GOLGA6L10	HP:0002613
GOLGA6L10	HP:0012539
GOLGA6L10	HP:0002664
GOLGA6L10	HP:0001698
GOLGA6L10	HP:0000826
GOLGA6L10	HP:0006510
GOLGA6L10	HP:0005162
GOLGA6L10	HP:0001824
GOLGA6L10	HP:0004325
GOLGA6L22	HP:0001891
GOLGA6L22	HP:0005112
GOLGA6L22	HP:0001370
GOLGA6L22	HP:0004469
GOLGA6L22	HP:0100279
GOLGA6L22	HP:0009800
GOLGA6L22	HP:0005978
GOLGA6L22	HP:0001627
GOLGA6L22	HP:0002564
GOLGA6L22	HP:0001712
GOLGA6L22	HP:0008222
GOLGA6L22	HP:0008222
GOLGA6L22	HP:0008222
GOLGA6L22	HP:0003251
GOLGA6L22	HP:0003251
GOLGA6L22	HP:0012539
GOLGA6L22	HP:0000826
GOLGA6L22	HP:0000826
GOLGA6L22	HP:0006510
GOLGA6L22	HP:0006510
GOLGA6L4	HP:0005112
GOLGA6L4	HP:0011675
GOLGA6L4	HP:0001644
GOLGA6L4	HP:0001644
GOLGA6L4	HP:0001639
GOLGA6L4	HP:0100279
GOLGA6L4	HP:0100651
GOLGA6L4	HP:0005978
GOLGA6L4	HP:0100245
GOLGA6L4	HP:0001627
GOLGA6L4	HP:0002564
GOLGA6L4	HP:0031217
GOLGA6L4	HP:0001712
GOLGA6L4	HP:0008222
GOLGA6L4	HP:0003251
GOLGA6L4	HP:0003251
GOLGA6L4	HP:0012539
GOLGA6L4	HP:0012743
GOLGA6L4	HP:0000823
GOLGA6L4	HP:0000826
GOLGA6L4	HP:0003193
GOLGA6L4	HP:0002870
GOLGA6L4	HP:0005162
GOLGA8F	HP:0041051
GOLGA8F	HP:0001915
GOLGA8F	HP:0001878
GOLGA8F	HP:0001890
GOLGA8F	HP:0001972
GOLGA8F	HP:0001889
GOLGA8F	HP:0001924
GOLGA8F	HP:0011950
GOLGA8F	HP:0005584
GOLGA8F	HP:0040012
GOLGA8F	HP:0005978
GOLGA8F	HP:0005978
GOLGA8F	HP:0002321
GOLGA8F	HP:0001627
GOLGA8F	HP:0002564
GOLGA8F	HP:0001627
GOLGA8F	HP:0002564
GOLGA8F	HP:0002240
GOLGA8F	HP:0000789
GOLGA8F	HP:0008222
GOLGA8F	HP:0003251
GOLGA8F	HP:0008682
GOLGA8F	HP:0002613
GOLGA8F	HP:0002088
GOLGA8F	HP:0100526
GOLGA8F	HP:0002725
GOLGA8F	HP:0033125
GOLGA8F	HP:0012539
GOLGA8F	HP:0100001
GOLGA8F	HP:0002664
GOLGA8F	HP:0001698
GOLGA8F	HP:0002090
GOLGA8F	HP:0002206
GOLGA8F	HP:0000575
GOLGA8F	HP:0001824
GOLGA8F	HP:0004325
GOLGA8G	HP:0001924
GOLGA8G	HP:0011675
GOLGA8G	HP:0000133
GOLGA8G	HP:0001627
GOLGA8G	HP:0002564
GOLGA8G	HP:0001629
GOLGA8G	HP:0031217
GOLGA8G	HP:0033762
GOLGA8G	HP:0008222
GOLGA8G	HP:0002613
GOLGA8J	HP:0005112
GOLGA8J	HP:0004469
GOLGA8J	HP:0100279
GOLGA8J	HP:0008222
GOLGA8J	HP:0006510
GOLGA8K	HP:0005112
GOLGA8K	HP:0011675
GOLGA8K	HP:0004469
GOLGA8K	HP:0002671
GOLGA8K	HP:0001402
GOLGA8K	HP:0005584
GOLGA8K	HP:0002860
GOLGA8K	HP:0100279
GOLGA8K	HP:0009800
GOLGA8K	HP:0005978
GOLGA8K	HP:0007475
GOLGA8K	HP:0008222
GOLGA8K	HP:0003251
GOLGA8K	HP:0003251
GOLGA8K	HP:0004836
GOLGA8K	HP:0006510
GOLGA8K	HP:0006510
GOLGA8K	HP:0032262
GOLGA8M	HP:0005112
GOLGA8M	HP:0011675
GOLGA8M	HP:0001402
GOLGA8M	HP:0025318
GOLGA8M	HP:0002860
GOLGA8M	HP:0001627
GOLGA8M	HP:0002564
GOLGA8M	HP:0008222
GOLGA8M	HP:0002249
GOLGA8Q	HP:0005112
GOLGA8Q	HP:0004469
GOLGA8Q	HP:0100279
GOLGA8Q	HP:0008222
GOLGA8Q	HP:0006510
GOLGA8R	HP:0006519
GOLGA8R	HP:0005112
GOLGA8R	HP:0011675
GOLGA8R	HP:0001370
GOLGA8R	HP:0004469
GOLGA8R	HP:0004469
GOLGA8R	HP:0030358
GOLGA8R	HP:0002860
GOLGA8R	HP:0001644
GOLGA8R	HP:0001639
GOLGA8R	HP:0030991
GOLGA8R	HP:0100279
GOLGA8R	HP:0100279
GOLGA8R	HP:0001047
GOLGA8R	HP:0100651
GOLGA8R	HP:0005978
GOLGA8R	HP:0001627
GOLGA8R	HP:0002564
GOLGA8R	HP:0001627
GOLGA8R	HP:0002564
GOLGA8R	HP:0001712
GOLGA8R	HP:0001712
GOLGA8R	HP:0008222
GOLGA8R	HP:0008222
GOLGA8R	HP:0008222
GOLGA8R	HP:0003251
GOLGA8R	HP:0003251
GOLGA8R	HP:0004808
GOLGA8R	HP:0002725
GOLGA8R	HP:0012743
GOLGA8R	HP:0000823
GOLGA8R	HP:0000826
GOLGA8R	HP:0006510
GOLGA8R	HP:0006510
GOLGA8R	HP:0003193
GOLGA8R	HP:0005162
GOLGA8R	HP:0005162
GOLGA8T	HP:0005112
GOLGA8T	HP:0004469
GOLGA8T	HP:0100279
GOLGA8T	HP:0008222
GOLGA8T	HP:0003251
GOLGA8T	HP:0006510
GPR42	HP:0003128
GPR42	HP:0033690
GPR42	HP:0001915
GPR42	HP:0001878
GPR42	HP:0001890
GPR42	HP:0001972
GPR42	HP:0001370
GPR42	HP:0001402
GPR42	HP:0030358
GPR42	HP:0002860
GPR42	HP:0001644
GPR42	HP:0030991
GPR42	HP:0001406
GPR42	HP:0100768
GPR42	HP:0000793
GPR42	HP:0000097
GPR42	HP:0000407
GPR42	HP:0001627
GPR42	HP:0002564
GPR42	HP:0001627
GPR42	HP:0002564
GPR42	HP:0001631
GPR42	HP:0001629
GPR42	HP:0000776
GPR42	HP:0025127
GPR42	HP:0008682
GPR42	HP:0012324
GPR42	HP:0004808
GPR42	HP:0004808
GPR42	HP:0004836
GPR42	HP:0004448
GPR42	HP:0006554
GPR42	HP:0002725
GPR42	HP:0006934
GPR42	HP:0000639
GPR42	HP:0006775
GPR42	HP:0011857
GPR42	HP:0001059
GPR42	HP:0012410
GPR42	HP:0012410
GPR42	HP:0031826
GPR42	HP:0002373
GPR42	HP:0011097
GPR42	HP:0033676
GPR42	HP:0004756
GPR42	HP:0012228
GPR42	HP:0000011
GPR98	HP:0006519
GPR98	HP:0005112
GPR98	HP:0011675
GPR98	HP:0001402
GPR98	HP:0025318
GPR98	HP:0002860
GPR98	HP:0040012
GPR98	HP:0100273
GPR98	HP:0100834
GPR98	HP:0000969
GPR98	HP:0007378
GPR98	HP:0001627
GPR98	HP:0002564
GPR98	HP:0200058
GPR98	HP:0002240
GPR98	HP:0008222
GPR98	HP:0009726
GPR98	HP:0100526
GPR98	HP:0002249
GPR98	HP:0012740
GPR98	HP:0100242
GPR98	HP:0100031
GPR98	HP:0001824
GPR98	HP:0004325
GRK7	HP:0003128
GRK7	HP:0012028
GRK7	HP:0033690
GRK7	HP:0001915
GRK7	HP:0001878
GRK7	HP:0001878
GRK7	HP:0001890
GRK7	HP:0001972
GRK7	HP:0005112
GRK7	HP:0011675
GRK7	HP:0011675
GRK7	HP:0001402
GRK7	HP:0001402
GRK7	HP:0030358
GRK7	HP:0030358
GRK7	HP:0025318
GRK7	HP:0002860
GRK7	HP:0001644
GRK7	HP:0001639
GRK7	HP:0001406
GRK7	HP:0100279
GRK7	HP:0001047
GRK7	HP:0100651
GRK7	HP:0005978
GRK7	HP:0100620
GRK7	HP:0000407
GRK7	HP:0001627
GRK7	HP:0002564
GRK7	HP:0001627
GRK7	HP:0002564
GRK7	HP:0001627
GRK7	HP:0002564
GRK7	HP:0001631
GRK7	HP:0001629
GRK7	HP:0001712
GRK7	HP:0008222
GRK7	HP:0008222
GRK7	HP:0003251
GRK7	HP:0003251
GRK7	HP:0008682
GRK7	HP:0004808
GRK7	HP:0004448
GRK7	HP:0006554
GRK7	HP:0002725
GRK7	HP:0012192
GRK7	HP:0002249
GRK7	HP:0006934
GRK7	HP:0000639
GRK7	HP:0012743
GRK7	HP:0000823
GRK7	HP:0000826
GRK7	HP:0012410
GRK7	HP:0031826
GRK7	HP:0003193
GRK7	HP:0003193
GRK7	HP:0003193
GRK7	HP:0012395
GRK7	HP:0002373
GRK7	HP:0011097
GRK7	HP:0033676
GRK7	HP:0012228
GRK7	HP:0000011
GRK7	HP:0005162
GSTT2B	HP:0003128
GSTT2B	HP:0012028
GSTT2B	HP:0033690
GSTT2B	HP:0001915
GSTT2B	HP:0001878
GSTT2B	HP:0001890
GSTT2B	HP:0001972
GSTT2B	HP:0001402
GSTT2B	HP:0030358
GSTT2B	HP:0025318
GSTT2B	HP:0001406
GSTT2B	HP:0000407
GSTT2B	HP:0001627
GSTT2B	HP:0002564
GSTT2B	HP:0001631
GSTT2B	HP:0001629
GSTT2B	HP:0004808
GSTT2B	HP:0004808
GSTT2B	HP:0004448
GSTT2B	HP:0006554
GSTT2B	HP:0002725
GSTT2B	HP:0006934
GSTT2B	HP:0000639
GSTT2B	HP:0012410
GSTT2B	HP:0031826
GSTT2B	HP:0002373
GSTT2B	HP:0011097
GSTT2B	HP:0033676
GSTT2B	HP:0012228
GSTT2B	HP:0000011
GVQW3	HP:0006519
GVQW3	HP:0001370
GVQW3	HP:0004469
GVQW3	HP:0030358
GVQW3	HP:0002860
GVQW3	HP:0030991
GVQW3	HP:0001047
GVQW3	HP:0001627
GVQW3	HP:0002564
GVQW3	HP:0001712
GVQW3	HP:0008222
GVQW3	HP:0003251
GVQW3	HP:0004808
GVQW3	HP:0002725
GVQW3	HP:0006510
GVQW3	HP:0005162
H2AFV	HP:0041051
H2AFV	HP:0001915
H2AFV	HP:0001878
H2AFV	HP:0001890
H2AFV	HP:0001972
H2AFV	HP:0001889
H2AFV	HP:0001924
H2AFV	HP:0005112
H2AFV	HP:0011675
H2AFV	HP:0001402
H2AFV	HP:0025318
H2AFV	HP:0005584
H2AFV	HP:0002860
H2AFV	HP:0040012
H2AFV	HP:0100273
H2AFV	HP:0100834
H2AFV	HP:0005978
H2AFV	HP:0002321
H2AFV	HP:0000969
H2AFV	HP:0006689
H2AFV	HP:0007378
H2AFV	HP:0001627
H2AFV	HP:0002564
H2AFV	HP:0001627
H2AFV	HP:0002564
H2AFV	HP:0200058
H2AFV	HP:0002240
H2AFV	HP:0008222
H2AFV	HP:0009726
H2AFV	HP:0008682
H2AFV	HP:0004448
H2AFV	HP:0006554
H2AFV	HP:0100526
H2AFV	HP:0002725
H2AFV	HP:0002249
H2AFV	HP:0012740
H2AFV	HP:0100242
H2AFV	HP:0000575
H2AFV	HP:0100031
H2AFV	HP:0030160
H2AFV	HP:0001824
H2AFV	HP:0004325
H2AFY	HP:0005112
H2AFY	HP:0011675
H2AFY	HP:0011675
H2AFY	HP:0001402
H2AFY	HP:0025318
H2AFY	HP:0002860
H2AFY	HP:0040012
H2AFY	HP:0100273
H2AFY	HP:0100834
H2AFY	HP:0005978
H2AFY	HP:0000969
H2AFY	HP:0007378
H2AFY	HP:0001627
H2AFY	HP:0002564
H2AFY	HP:0200058
H2AFY	HP:0002240
H2AFY	HP:0008222
H2AFY	HP:0008222
H2AFY	HP:0003251
H2AFY	HP:0009726
H2AFY	HP:0100526
H2AFY	HP:0002249
H2AFY	HP:0012740
H2AFY	HP:0100242
H2AFY	HP:0100031
H2AFY	HP:0001824
H2AFY	HP:0004325
H2AFZ	HP:0003128
H2AFZ	HP:0006519
H2AFZ	HP:0006536
H2AFZ	HP:0001878
H2AFZ	HP:0011675
H2AFZ	HP:0001997
H2AFZ	HP:0001370
H2AFZ	HP:0001370
H2AFZ	HP:0001370
H2AFZ	HP:0001402
H2AFZ	HP:0005584
H2AFZ	HP:0033533
H2AFZ	HP:0001644
H2AFZ	HP:0001639
H2AFZ	HP:0100279
H2AFZ	HP:0001699
H2AFZ	HP:0100651
H2AFZ	HP:0005978
H2AFZ	HP:0000520
H2AFZ	HP:0000794
H2AFZ	HP:0001627
H2AFZ	HP:0002564
H2AFZ	HP:0001627
H2AFZ	HP:0002564
H2AFZ	HP:0001712
H2AFZ	HP:0001712
H2AFZ	HP:0008222
H2AFZ	HP:0008222
H2AFZ	HP:0003251
H2AFZ	HP:0003251
H2AFZ	HP:0003251
H2AFZ	HP:0008682
H2AFZ	HP:0004808
H2AFZ	HP:0004808
H2AFZ	HP:0004448
H2AFZ	HP:0006554
H2AFZ	HP:0002725
H2AFZ	HP:0011499
H2AFZ	HP:0012743
H2AFZ	HP:0000823
H2AFZ	HP:0000826
H2AFZ	HP:0001973
H2AFZ	HP:0003193
H2AFZ	HP:0004755
H2AFZ	HP:0004756
H2AFZ	HP:0005162
HDGFRP2	HP:0003128
HDGFRP2	HP:0000756
HDGFRP2	HP:0001915
HDGFRP2	HP:0011675
HDGFRP2	HP:0011675
HDGFRP2	HP:0001370
HDGFRP2	HP:0012076
HDGFRP2	HP:0001402
HDGFRP2	HP:0001402
HDGFRP2	HP:0002860
HDGFRP2	HP:0001644
HDGFRP2	HP:0002072
HDGFRP2	HP:0040012
HDGFRP2	HP:0100273
HDGFRP2	HP:0100834
HDGFRP2	HP:0001699
HDGFRP2	HP:0001645
HDGFRP2	HP:0100651
HDGFRP2	HP:0005978
HDGFRP2	HP:0011024
HDGFRP2	HP:0000969
HDGFRP2	HP:0033165
HDGFRP2	HP:0007378
HDGFRP2	HP:0033020
HDGFRP2	HP:0001627
HDGFRP2	HP:0002564
HDGFRP2	HP:0200058
HDGFRP2	HP:0002240
HDGFRP2	HP:0001712
HDGFRP2	HP:0001278
HDGFRP2	HP:0003251
HDGFRP2	HP:0009726
HDGFRP2	HP:0004836
HDGFRP2	HP:0004448
HDGFRP2	HP:0006554
HDGFRP2	HP:0100526
HDGFRP2	HP:0012740
HDGFRP2	HP:0031826
HDGFRP2	HP:0100242
HDGFRP2	HP:0030149
HDGFRP2	HP:0011703
HDGFRP2	HP:0004755
HDGFRP2	HP:0100031
HDGFRP2	HP:0005162
HDGFRP2	HP:0001824
HDGFRP2	HP:0004325
HELLPAR	HP:0008682
HHLA1	HP:0005112
HHLA1	HP:0011675
HHLA1	HP:0011675
HHLA1	HP:0001402
HHLA1	HP:0025318
HHLA1	HP:0002860
HHLA1	HP:0005978
HHLA1	HP:0001627
HHLA1	HP:0002564
HHLA1	HP:0008222
HHLA1	HP:0008222
HHLA1	HP:0003251
HHLA1	HP:0002249
HIGD2B	HP:0003128
HIGD2B	HP:0001919
HIGD2B	HP:0001915
HIGD2B	HP:0001402
HIGD2B	HP:0100651
HIGD2B	HP:0033165
HIGD2B	HP:0003076
HIGD2B	HP:0003251
HIGD2B	HP:0000112
HIGD2B	HP:0006970
HIGD2B	HP:0004448
HIGD2B	HP:0006554
HIGD2B	HP:0006510
HIGD2B	HP:0000083
HIGD2B	HP:0011097
HIGD2B	HP:0005162
HIST1H2AL	HP:0006536
HIST1H2AL	HP:0005112
HIST1H2AL	HP:0011675
HIST1H2AL	HP:0001402
HIST1H2AL	HP:0025318
HIST1H2AL	HP:0002860
HIST1H2AL	HP:0001627
HIST1H2AL	HP:0002564
HIST1H2AL	HP:0001712
HIST1H2AL	HP:0008222
HIST1H2AL	HP:0004808
HIST1H2AL	HP:0002249
HIST1H2AL	HP:0004755
HIST1H2AM	HP:0005112
HIST1H2AM	HP:0011675
HIST1H2AM	HP:0001402
HIST1H2AM	HP:0025318
HIST1H2AM	HP:0002860
HIST1H2AM	HP:0001627
HIST1H2AM	HP:0002564
HIST1H2AM	HP:0008222
HIST1H2AM	HP:0002249
HIST1H2BO	HP:0011675
HIST1H2BO	HP:0001402
HIST1H2BO	HP:0002860
HIST1H2BO	HP:0001644
HIST1H2BO	HP:0001639
HIST1H2BO	HP:0100279
HIST1H2BO	HP:0100651
HIST1H2BO	HP:0005978
HIST1H2BO	HP:0001627
HIST1H2BO	HP:0002564
HIST1H2BO	HP:0001712
HIST1H2BO	HP:0008222
HIST1H2BO	HP:0003251
HIST1H2BO	HP:0003251
HIST1H2BO	HP:0008682
HIST1H2BO	HP:0002745
HIST1H2BO	HP:0012743
HIST1H2BO	HP:0000823
HIST1H2BO	HP:0000823
HIST1H2BO	HP:0000826
HIST1H2BO	HP:0003193
HIST1H2BO	HP:0032131
HIST1H2BO	HP:0005162
HIST1H3A	HP:0012028
HIST1H3A	HP:0005112
HIST1H3A	HP:0011675
HIST1H3A	HP:0001402
HIST1H3A	HP:0025318
HIST1H3A	HP:0002860
HIST1H3A	HP:0002860
HIST1H3A	HP:0040012
HIST1H3A	HP:0100273
HIST1H3A	HP:0100834
HIST1H3A	HP:0032282
HIST1H3A	HP:0032282
HIST1H3A	HP:0000969
HIST1H3A	HP:0007378
HIST1H3A	HP:0001627
HIST1H3A	HP:0002564
HIST1H3A	HP:0200058
HIST1H3A	HP:0002240
HIST1H3A	HP:0008222
HIST1H3A	HP:0008222
HIST1H3A	HP:0009726
HIST1H3A	HP:0100526
HIST1H3A	HP:0012539
HIST1H3A	HP:0002249
HIST1H3A	HP:0012740
HIST1H3A	HP:0100242
HIST1H3A	HP:0100031
HIST1H3A	HP:0001824
HIST1H3A	HP:0004325
HIST1H4L	HP:0005112
HIST1H4L	HP:0011675
HIST1H4L	HP:0001402
HIST1H4L	HP:0001402
HIST1H4L	HP:0001402
HIST1H4L	HP:0025318
HIST1H4L	HP:0002860
HIST1H4L	HP:0002860
HIST1H4L	HP:0011024
HIST1H4L	HP:0001627
HIST1H4L	HP:0002564
HIST1H4L	HP:0001627
HIST1H4L	HP:0002564
HIST1H4L	HP:0008222
HIST1H4L	HP:0002745
HIST1H4L	HP:0002249
HIST1H4L	HP:0032131
HIST2H2AB	HP:0011675
HIST2H2AB	HP:0001370
HIST2H2AB	HP:0001402
HIST2H2AB	HP:0002860
HIST2H2AB	HP:0001644
HIST2H2AB	HP:0030991
HIST2H2AB	HP:0100768
HIST2H2AB	HP:0005978
HIST2H2AB	HP:0000793
HIST2H2AB	HP:0000097
HIST2H2AB	HP:0001627
HIST2H2AB	HP:0002564
HIST2H2AB	HP:0000776
HIST2H2AB	HP:0008222
HIST2H2AB	HP:0003251
HIST2H2AB	HP:0025127
HIST2H2AB	HP:0008682
HIST2H2AB	HP:0012324
HIST2H2AB	HP:0004808
HIST2H2AB	HP:0004836
HIST2H2AB	HP:0004448
HIST2H2AB	HP:0006554
HIST2H2AB	HP:0001112
HIST2H2AB	HP:0006775
HIST2H2AB	HP:0011857
HIST2H2AB	HP:0001059
HIST2H2AB	HP:0012410
HIST2H2AB	HP:0004756
HIST2H2AB	HP:0004756
HIST2H2AB	HP:0000505
HIST2H3A	HP:0001370
HIST2H3A	HP:0001402
HIST2H3A	HP:0002860
HIST2H3A	HP:0001644
HIST2H3A	HP:0030991
HIST2H3A	HP:0100768
HIST2H3A	HP:0000793
HIST2H3A	HP:0000097
HIST2H3A	HP:0001627
HIST2H3A	HP:0002564
HIST2H3A	HP:0000776
HIST2H3A	HP:0025127
HIST2H3A	HP:0008682
HIST2H3A	HP:0012324
HIST2H3A	HP:0004808
HIST2H3A	HP:0004836
HIST2H3A	HP:0006775
HIST2H3A	HP:0011857
HIST2H3A	HP:0001059
HIST2H3A	HP:0012410
HIST2H3A	HP:0004756
HIST2H3C	HP:0011675
HIST2H3C	HP:0001644
HIST2H3C	HP:0001639
HIST2H3C	HP:0100279
HIST2H3C	HP:0100651
HIST2H3C	HP:0005978
HIST2H3C	HP:0001627
HIST2H3C	HP:0002564
HIST2H3C	HP:0001712
HIST2H3C	HP:0008222
HIST2H3C	HP:0008222
HIST2H3C	HP:0003251
HIST2H3C	HP:0003251
HIST2H3C	HP:0012743
HIST2H3C	HP:0000823
HIST2H3C	HP:0000826
HIST2H3C	HP:0003193
HIST2H3C	HP:0005162
HIST2H4B	HP:0005112
HIST2H4B	HP:0011675
HIST2H4B	HP:0001644
HIST2H4B	HP:0001644
HIST2H4B	HP:0001639
HIST2H4B	HP:0100279
HIST2H4B	HP:0100651
HIST2H4B	HP:0005978
HIST2H4B	HP:0100245
HIST2H4B	HP:0001627
HIST2H4B	HP:0002564
HIST2H4B	HP:0031217
HIST2H4B	HP:0001712
HIST2H4B	HP:0008222
HIST2H4B	HP:0003251
HIST2H4B	HP:0003251
HIST2H4B	HP:0012539
HIST2H4B	HP:0012743
HIST2H4B	HP:0000823
HIST2H4B	HP:0000826
HIST2H4B	HP:0003193
HIST2H4B	HP:0002870
HIST2H4B	HP:0005162
HIST3H2BB	HP:0001402
HIST3H2BB	HP:0002860
HIST3H2BB	HP:0001639
HIST3H2BB	HP:0005978
HIST3H2BB	HP:0001667
HIST3H2BB	HP:0007269
HIST3H2BB	HP:0005162
HIST4H4	HP:0041051
HIST4H4	HP:0001915
HIST4H4	HP:0001878
HIST4H4	HP:0001890
HIST4H4	HP:0001972
HIST4H4	HP:0001889
HIST4H4	HP:0001924
HIST4H4	HP:0005112
HIST4H4	HP:0011675
HIST4H4	HP:0011675
HIST4H4	HP:0001370
HIST4H4	HP:0001402
HIST4H4	HP:0025318
HIST4H4	HP:0005584
HIST4H4	HP:0002860
HIST4H4	HP:0001047
HIST4H4	HP:0005978
HIST4H4	HP:0005978
HIST4H4	HP:0002321
HIST4H4	HP:0001643
HIST4H4	HP:0001627
HIST4H4	HP:0002564
HIST4H4	HP:0001627
HIST4H4	HP:0002564
HIST4H4	HP:0001631
HIST4H4	HP:0001629
HIST4H4	HP:0008222
HIST4H4	HP:0008222
HIST4H4	HP:0003251
HIST4H4	HP:0008682
HIST4H4	HP:0002725
HIST4H4	HP:0002249
HIST4H4	HP:0006510
HIST4H4	HP:0000575
HIST4H4	HP:0004756
HKR1	HP:0005112
HKR1	HP:0011675
HKR1	HP:0001402
HKR1	HP:0025318
HKR1	HP:0002860
HKR1	HP:0001627
HKR1	HP:0002564
HKR1	HP:0008222
HKR1	HP:0008682
HKR1	HP:0002249
HSFY1	HP:0012028
HSFY1	HP:0001402
HTD2	HP:0005112
HTD2	HP:0004469
HTD2	HP:0100279
HTD2	HP:0008222
HTD2	HP:0006510
IFNA16	HP:0001891
IFNA16	HP:0011675
IFNA16	HP:0011675
IFNA16	HP:0001370
IFNA16	HP:0012207
IFNA16	HP:0001402
IFNA16	HP:0001644
IFNA16	HP:0001639
IFNA16	HP:0001639
IFNA16	HP:0100279
IFNA16	HP:0009800
IFNA16	HP:0100651
IFNA16	HP:0005978
IFNA16	HP:0005978
IFNA16	HP:0010783
IFNA16	HP:0001627
IFNA16	HP:0002564
IFNA16	HP:0001627
IFNA16	HP:0002564
IFNA16	HP:0001712
IFNA16	HP:0001712
IFNA16	HP:0008064
IFNA16	HP:0033762
IFNA16	HP:0008222
IFNA16	HP:0008222
IFNA16	HP:0008222
IFNA16	HP:0003251
IFNA16	HP:0003251
IFNA16	HP:0003251
IFNA16	HP:0012539
IFNA16	HP:0012743
IFNA16	HP:0000823
IFNA16	HP:0000826
IFNA16	HP:0000826
IFNA16	HP:0000826
IFNA16	HP:0006510
IFNA16	HP:0003193
IFNA16	HP:0001744
IFNA16	HP:0005162
IFNA17	HP:0001915
IFNA17	HP:0011675
IFNA17	HP:0005681
IFNA17	HP:0001370
IFNA17	HP:0012207
IFNA17	HP:0001402
IFNA17	HP:0001627
